C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_32_970.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_32_970.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_32_970.jpg, 0, 0, 0, 7.785886E-05
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_33_075.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_33_075.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_33_075.jpg, 0, 0, 0, 7.797997E-05
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_33_173.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_33_173.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_33_173.jpg, 0, 0.3079383, 0, 0.267833
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_33_278.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_33_278.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_33_278.jpg, -0.09067559, 0.6598686, 0, 1.02467
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_33_394.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_33_394.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_33_394.jpg, -0.4273278, 0.9965208, 0, 2.208296
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_33_489.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_33_489.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_33_489.jpg, -0.1261638, 1, 0, 3.388675
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_33_592.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_33_592.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_33_592.jpg, 0, 1, 0, 4.560606
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_33_693.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_33_693.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_33_693.jpg, 0, 1, 0, 5.720829
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_33_809.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_33_809.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_33_809.jpg, 0, 1, 0, 7.098374
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_33_914.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_33_914.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_33_914.jpg, 0, 1, 0, 8.234084
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_34_026.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_34_026.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_34_026.jpg, -0.0732333, 1, 0, 9.581247
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_34_131.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_34_131.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_34_131.jpg, -0.3623571, 1, 0, 10.65247
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_34_240.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_34_240.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_34_240.jpg, -0.3235359, 1, 0, 12.03537
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_34_348.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_34_348.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_34_348.jpg, -0.03249661, 1, 0, 12.89651
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_34_456.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_34_456.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_34_456.jpg, 0, 1, 0, 14.31225
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_34_560.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_34_560.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_34_560.jpg, 0, 1, 0, 15.26858
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_34_668.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_34_668.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_34_668.jpg, -0.1102542, 1, 0, 16.4647
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_34_769.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_34_769.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_34_769.jpg, -0.4120293, 1, 0, 17.28844
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_34_877.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_34_877.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_34_877.jpg, -0.5018589, 1, 0, 18.36779
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_34_985.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_34_985.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_34_985.jpg, -0.1752958, 1, 0, 19.54023
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_35_095.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_35_095.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_35_095.jpg, 0, 1, 0, 20.41542
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_35_197.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_35_197.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_35_197.jpg, -0.105612, 1, 0, 21.63582
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_35_304.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_35_304.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_35_304.jpg, 0, 1, 0, 22.65524
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_35_415.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_35_415.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_35_415.jpg, 0, 1, 0, 23.61587
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_35_520.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_35_520.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_35_520.jpg, 0, 1, 0, 24.78348
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_35_627.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_35_627.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_35_627.jpg, -0.3215394, 1, 0, 25.69574
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_35_735.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_35_735.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_35_735.jpg, -0.6155814, 1, 0, 26.43195
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_35_845.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_35_845.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_35_845.jpg, -0.5194052, 1, 0, 27.29779
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_35_954.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_35_954.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_35_954.jpg, -0.1941158, 1, 0, 28.24646
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_36_063.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_36_063.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_36_063.jpg, 0, 1, 0, 29.32827
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_36_209.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_36_209.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_36_209.jpg, 0, 1, 0, 30.19001
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_36_311.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_36_311.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_36_311.jpg, -0.2760711, 1, 0, 30.17336
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_36_421.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_36_421.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_36_421.jpg, 0, 1, 0, 30.18934
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_36_528.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_36_528.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_36_528.jpg, 0, 1, 0, 30.19011
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_36_640.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_36_640.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_36_640.jpg, 0, 1, 0, 30.19031
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_36_749.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_36_749.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_36_749.jpg, 0, 1, 0, 30.19029
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_36_851.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_36_851.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_36_851.jpg, 0, 1, 0, 30.18964
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_36_986.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_36_986.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_36_986.jpg, 0, 1, 0, 30.19029
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_37_102.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_37_102.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_37_102.jpg, -0.355539, 1, 0, 30.16329
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_37_207.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_37_207.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_37_207.jpg, -0.2545572, 1, 0, 30.18822
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_37_321.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_37_321.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_37_321.jpg, 0, 1, 0, 30.18757
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_37_423.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_37_423.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_37_423.jpg, 0, 1, 0, 30.19007
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_37_529.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_37_529.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_37_529.jpg, 0, 1, 0, 30.19025
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_37_629.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_37_629.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_37_629.jpg, 0, 1, 0, 30.19016
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_37_732.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_37_732.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_37_732.jpg, 0, 1, 0, 30.19035
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_37_839.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_37_839.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_37_839.jpg, 0, 1, 0, 30.19038
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_37_944.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_37_944.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_37_944.jpg, -0.3162576, 1, 0, 30.16583
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_38_051.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_38_051.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_38_051.jpg, -0.4735236, 1, 0, 30.15298
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_38_160.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_38_160.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_38_160.jpg, -0.1179489, 1, 0, 30.19282
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_38_261.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_38_261.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_38_261.jpg, 0, 1, 0, 30.18898
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_38_361.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_38_361.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_38_361.jpg, 0, 1, 0, 30.19122
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_38_465.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_38_465.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_38_465.jpg, 0, 1, 0, 30.19102
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_38_579.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_38_579.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_38_579.jpg, 0, 1, 0, 30.19102
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_38_690.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_38_690.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_38_690.jpg, 0, 1, 0, 30.19074
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_38_799.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_38_799.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_38_799.jpg, 0, 1, 0, 30.19022
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_38_905.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_38_905.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_38_905.jpg, 0, 1, 0, 30.1902
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_39_011.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_39_011.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_39_011.jpg, 0, 1, 0, 30.19018
C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\center_2020_07_22_11_48_39_118.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\left_2020_07_22_11_48_39_118.jpg, C:\Users\sharn_6qt6gtn\Desktop\dataset_selfDrivingCar\IMG\right_2020_07_22_11_48_39_118.jpg, 0, 1, 0, 30.1902
